,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
39,Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,738,1159,2022,2
40,Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),1693,1693,2022,2
41,Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,99,294,2022,2
42,Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),194,579,2022,2
43,Indian Institute of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,351,542,2022,2
44,Indian Institute of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),843,1315,2022,2
45,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1204,1710,2022,2
46,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4336,5145,2022,2
47,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1061,1569,2022,2
48,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1758,3254,2022,2
49,Indian Institute of Technology Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2088,2680,2022,2
50,Indian Institute of Technology Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5086,5228,2022,2
51,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,357,836,2022,2
52,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1060,2465,2022,2
53,Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,850,910,2022,2
54,Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),2992,3300,2022,2
55,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1243,2075,2022,2
56,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3797,5009,2022,2
57,Indian Institute of Technology Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,4900,5196,2022,2
58,Indian Institute of Technology Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),9020,9020,2022,2
59,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3730,4374,2022,2
60,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),7402,7886,2022,2
61,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,764,1185,2022,2
62,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2446,2572,2022,2
63,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1200,1623,2022,2
64,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2623,2866,2022,2
65,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1888,2647,2022,2
66,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3238,5828,2022,2
67,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3963,4436,2022,2
68,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),8533,8675,2022,2
69,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3509,3767,2022,2
70,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5939,7488,2022,2
71,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2122,2460,2022,2
72,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4554,5794,2022,2
73,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,950,1215,2022,2
74,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2626,3931,2022,2
75,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,1353,1876,2022,2
76,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),4101,4164,2022,2
77,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1086,1733,2022,2
78,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3923,4666,2022,2
79,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,30,87,2022,2
80,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),139,266,2022,2
81,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,107,161,2022,2
82,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),478,532,2022,2
83,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,219,379,2022,2
84,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1106,1461,2022,2
85,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,384,516,2022,2
86,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1927,2005,2022,2
87,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1336,1910,2022,2
88,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5537,5546,2022,2
89,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,517,771,2022,2
90,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2495,2526,2022,2
91,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1199,1968,2022,2
92,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4549,5411,2022,2
93,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1015,2249,2022,2
94,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5148,5778,2022,2
95,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,94,243,2022,2
96,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),642,933,2022,2
97,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,239,335,2022,2
98,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),965,1178,2022,2
99,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,662,974,2022,2
100,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2312,3002,2022,2
101,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1004,2151,2022,2
102,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5313,5549,2022,2
103,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2266,2935,2022,2
104,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5866,6953,2022,2
105,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3130,3532,2022,2
106,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5606,7343,2022,2
107,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,345,536,2022,2
108,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),782,866,2022,2
109,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1235,1551,2022,2
110,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2613,4122,2022,2
111,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2106,2941,2022,2
112,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5539,6469,2022,2
113,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3340,4038,2022,2
114,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),7274,7882,2022,2
115,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1590,2268,2022,2
116,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4389,4659,2022,2
117,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2202,2396,2022,2
118,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),4943,4943,2022,2
119,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3197,3711,2022,2
120,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),7053,7429,2022,2
121,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3935,4171,2022,2
122,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),8280,8627,2022,2
123,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,4317,4881,2022,2
124,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),8547,8841,2022,2
125,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",OBC-NCL,Gender-Neutral,4962,6000,2022,2
126,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2290,3235,2022,2
127,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6644,6644,2022,2
128,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3549,3868,2022,2
129,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),6999,6999,2022,2
130,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1219,2165,2022,2
131,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4130,4535,2022,2
132,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2189,2734,2022,2
133,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5640,5932,2022,2
134,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,3639,4566,2022,2
135,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),7527,8645,2022,2
136,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1880,2644,2022,2
137,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5441,5583,2022,2
138,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2701,3074,2022,2
139,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),6032,6300,2022,2
140,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,89,138,2022,2
141,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),250,353,2022,2
142,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,153,326,2022,2
143,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),752,914,2022,2
144,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,2086,2736,2022,2
145,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),3615,6465,2022,2
146,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,594,829,2022,2
147,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1553,1914,2022,2
148,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,902,1123,2022,2
149,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),2540,2540,2022,2
150,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,235,510,2022,2
151,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),484,1010,2022,2
152,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,543,851,2022,2
153,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),1641,1654,2022,2
154,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,4180,4737,2022,2
155,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),8735,8851,2022,2
156,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1407,2049,2022,2
157,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4418,4685,2022,2
158,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2124,2351,2022,2
159,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5740,5740,2022,2
160,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1126,1339,2022,2
161,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3965,4093,2022,2
162,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2667,2996,2022,2
163,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6133,6490,2022,2
164,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3025,3234,2022,2
165,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5914,5914,2022,2
166,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,323,737,2022,2
167,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),811,2331,2022,2
168,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,997,1509,2022,2
169,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3257,4346,2022,2
170,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,1354,2218,2022,2
171,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),4732,5472,2022,2
