,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
153,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Female-only (including Supernumerary),1275,1275,2022,4
154,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,48,714,2022,4
155,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),987,987,2022,4
156,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,856,999,2022,4
157,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,800,978,2022,4
158,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1542,1542,2022,4
159,Indian Institute of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,1065,1166,2022,4
160,Indian Institute of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,1108,1108,2022,4
161,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",ST,Gender-Neutral,973,1032,2022,4
162,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1390,1390,2022,4
163,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",ST,Gender-Neutral,1088,1124,2022,4
164,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",ST,Gender-Neutral,1193,1327,2022,4
165,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",ST,Female-only (including Supernumerary),1526,1526,2022,4
166,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",ST,Gender-Neutral,82,95,2022,4
167,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,944,944,2022,4
168,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,939,939,2022,4
169,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,689,880,2022,4
170,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),877,877,2022,4
171,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,519,590,2022,4
172,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),859,859,2022,4
173,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,357,357,2022,4
174,Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,42,61,2022,4
175,Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),86,86,2022,4
176,Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,158,316,2022,4
177,Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),343,343,2022,4
178,Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",ST,Gender-Neutral,273,273,2022,4
179,Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",ST,Gender-Neutral,947,977,2022,4
180,Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",ST,Gender-Neutral,275,543,2022,4
181,Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),912,912,2022,4
182,Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",ST,Gender-Neutral,992,992,2022,4
183,Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,879,928,2022,4
184,Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",ST,Gender-Neutral,159,159,2022,4
185,Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,525,583,2022,4
186,Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),948,948,2022,4
187,Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,Gender-Neutral,369,388,2022,4
188,Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1144,1396,2022,4
189,Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,938,1058,2022,4
