,Unnamed: 0,Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
145,28207,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,961,2248,2022,3
146,28208,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2543,2747,2022,3
156,28218,"Indian Institute of Information Technology(IIIT), Vadodara, Gujrat","Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2557,2609,2022,3
170,28232,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,705,924,2022,3
171,28233,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1350,1581,2022,3
181,28243,"Indian Institute of Information Technology, Allahabad","Electronics and Communication Engineering (Under Flexible Academic Program) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,833,927,2022,3
196,28258,"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,250,552,2022,3
197,28259,"Indian Institute of Information Technology, Allahabad","Information Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),364,1040,2022,3
208,28270,"Indian Institute of Information Technology, Allahabad","Information Technology (Under Flexible Academic Program) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,517,564,2022,3
219,28281,"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,609,613,2022,3
220,28282,"Indian Institute of Information Technology, Allahabad","Information Technology-Business Informatics (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1359,1359,2022,3
232,28294,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1084,1358,2022,3
233,28295,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1811,1811,2022,3
244,28306,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,859,1318,2022,3
245,28307,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1903,1903,2022,3
257,28319,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1376,1879,2022,3
258,28320,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2086,2459,2022,3
267,28329,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2973,3049,2022,3
268,28330,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3480,3480,2022,3
277,28339,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3259,3517,2022,3
278,28340,"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram","Smart Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3660,3660,2022,3
292,28354,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,616,1163,2022,3
293,28355,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1363,1906,2022,3
306,28368,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1239,1499,2022,3
307,28369,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2045,2360,2022,3
316,28378,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2682,3041,2022,3
317,28379,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2965,2965,2022,3
326,28388,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2378,3461,2022,3
327,28389,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur","Smart Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4253,4253,2022,3
336,28398,Indian Institute of Information Technology Manipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3373,4023,2022,3
337,28399,Indian Institute of Information Technology Manipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3560,4195,2022,3
342,28404,Indian Institute of Information Technology Manipur,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3543,4007,2022,3
351,28413,Indian Institute of Information Technology Manipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4081,4357,2022,3
352,28414,Indian Institute of Information Technology Manipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4491,4672,2022,3
357,28419,Indian Institute of Information Technology Manipur,"Electronics and Communication Engineering with specialization in VLSI and Embedded Systems (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4292,4467,2022,3
369,28431,Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,444,1629,2022,3
370,28432,Indian Institute of Information Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2713,2758,2022,3
382,28444,Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1172,2338,2022,3
383,28445,Indian Institute of Information Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2740,2740,2022,3
393,28455,Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,601,757,2022,3
394,28456,Indian Institute of Information Technology Lucknow,"Computer Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1889,1889,2022,3
405,28467,Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,758,911,2022,3
406,28468,Indian Institute of Information Technology Lucknow,"Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1698,1698,2022,3
417,28479,Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1509,1610,2022,3
418,28480,Indian Institute of Information Technology Lucknow,"Computer Science and Business (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2228,2228,2022,3
430,28492,Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,963,1224,2022,3
431,28493,Indian Institute of Information Technology Lucknow,"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1768,1768,2022,3
439,28501,Indian Institute of Information Technology(IIIT) Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,804,2986,2022,3
446,28508,Indian Institute of Information Technology(IIIT) Dharwad,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3274,3421,2022,3
452,28514,Indian Institute of Information Technology(IIIT) Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3308,3591,2022,3
463,28525,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1587,2283,2022,3
464,28526,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2299,2299,2022,3
474,28536,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1592,1836,2022,3
475,28537,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2064,2064,2022,3
486,28548,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2245,2664,2022,3
487,28549,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2298,2298,2022,3
496,28558,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2672,3199,2022,3
497,28559,"Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh","Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3801,3801,2022,3
509,28571,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2184,3327,2022,3
510,28572,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2911,3284,2022,3
520,28582,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2264,2977,2022,3
521,28583,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3357,3357,2022,3
531,28593,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2896,3490,2022,3
532,28594,Indian Institute of Information Technology(IIIT) Kottayam,"Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3557,3557,2022,3
542,28604,Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3618,3849,2022,3
543,28605,Indian Institute of Information Technology(IIIT) Kottayam,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3668,3668,2022,3
550,28612,Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2470,3195,2022,3
556,28618,Indian Institute of Information Technology (IIIT) Ranchi,"Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,2866,3433,2022,3
562,28624,Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3414,3966,2022,3
568,28630,Indian Institute of Information Technology (IIIT) Ranchi,"Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years, B. Tech / B. Tech (Hons.))",AI,ST,Gender-Neutral,3457,4049,2022,3
576,28638,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1940,3006,2022,3
584,28646,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,754,2746,2022,3
591,28653,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Data Science and Analytics) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1372,3153,2022,3
598,28660,Indian Institute of Information Technology (IIIT) Nagpur,"Computer Science Engineering (Human Computer lnteraction and Gaming Technology) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3222,3305,2022,3
605,28667,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3111,3768,2022,3
611,28673,Indian Institute of Information Technology (IIIT) Nagpur,"Electronics and Communication Engineering (Internet of Things) (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3396,3812,2022,3
626,28688,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,693,1857,2022,3
627,28689,Indian Institute of Information Technology (IIIT) Pune,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2284,2498,2022,3
638,28700,Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2142,2910,2022,3
639,28701,Indian Institute of Information Technology (IIIT) Pune,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2579,2579,2022,3
649,28711,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3191,3979,2022,3
650,28712,Indian Institute of Information Technology Bhagalpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3100,3100,2022,3
660,28722,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4034,4223,2022,3
661,28723,Indian Institute of Information Technology Bhagalpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4225,4225,2022,3
667,28729,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4321,4472,2022,3
668,28730,Indian Institute of Information Technology Bhagalpur,"Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4780,4780,2022,3
677,28739,Indian Institute of Information Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1571,2610,2022,3
684,28746,Indian Institute of Information Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,921,3446,2022,3
691,28753,Indian Institute of Information Technology Bhopal,"Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2802,3176,2022,3
702,28764,Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1011,2113,2022,3
703,28765,Indian Institute of Information Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2524,2935,2022,3
714,28776,Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2030,3389,2022,3
715,28777,Indian Institute of Information Technology Surat,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3703,3708,2022,3
720,28782,"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1223,3172,2022,3
730,28792,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1495,2507,2022,3
731,28793,"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2800,2800,2022,3
742,28804,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2249,3060,2022,3
743,28805,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2690,2690,2022,3
751,28813,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3227,3957,2022,3
759,28830,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3606,3924,2022,3
768,28848,"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3530,4092,2022,3
772,28861,"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,103,103,2022,3
778,28871,"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1334,1791,2022,3
782,28879,"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4665,4665,2022,3
786,28887,"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4058,4646,2022,3
791,28896,"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2523,2978,2022,3
797,28906,"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,706,1667,2022,3
801,28915,"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2123,3132,2022,3
806,28924,"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1821,3295,2022,3
810,28932,"Birla Institute of Technology, Mesra, Ranchi","Food Technology (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,4887,4887,2022,3
815,28941,"Birla Institute of Technology, Mesra, Ranchi","Mathematics and Computing (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,4141,4216,2022,3
819,28949,"Birla Institute of Technology, Mesra, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3533,4048,2022,3
823,28957,"Birla Institute of Technology, Mesra, Ranchi","Physics (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,5152,5152,2022,3
827,28965,"Birla Institute of Technology, Mesra, Ranchi","Production and Industrial Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4562,4652,2022,3
832,28974,"Birla Institute of Technology, Mesra, Ranchi","Quantitative Economics & Data Science (5 Years, Integrated Master of Science)",AI,ST,Gender-Neutral,3716,3716,2022,3
838,28984,"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3786,5190,2022,3
843,28989,"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4485,4911,2022,3
848,28994,"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4567,5370,2022,3
853,28999,"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4963,5666,2022,3
858,29004,"Indian Institute of Carpet Technology, Bhadohi","Carpet and Textile Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5739,5739,2022,3
863,29009,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3702,4398,2022,3
867,29013,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Computer Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1770,2901,2022,3
872,29018,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3521,4387,2022,3
877,29023,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3160,4556,2022,3
882,29028,"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5052,5743,2022,3
888,29034,"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3697,4596,2022,3
894,29040,"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3118,3953,2022,3
899,29045,"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3976,4697,2022,3
904,29050,"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5429,5810,2022,3
910,29056,"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3709,4684,2022,3
915,29061,"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5067,5345,2022,3
921,29067,"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3119,4264,2022,3
927,29073,"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4255,4870,2022,3
933,29079,"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4109,5099,2022,3
