,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
56,Indian Institute of Technology Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2798,2917,2022,6
57,Indian Institute of Technology Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3915,3915,2022,6
58,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1995,2347,2022,6
59,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3161,3161,2022,6
60,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,447,636,2022,6
61,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1286,1309,2022,6
62,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,825,966,2022,6
63,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1812,1812,2022,6
64,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,969,1613,2022,6
65,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2245,2323,2022,6
66,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2241,2749,2022,6
67,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3556,3556,2022,6
68,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1633,2092,2022,6
69,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3157,3240,2022,6
70,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,940,1601,2022,6
71,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1822,2103,2022,6
72,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,228,680,2022,6
73,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),840,1016,2022,6
74,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,750,976,2022,6
75,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),1536,1578,2022,6
76,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,362,860,2022,6
77,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1584,1644,2022,6
78,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,16,34,2022,6
79,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),55,130,2022,6
80,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,71,80,2022,6
81,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),305,305,2022,6
82,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,73,220,2022,6
83,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),594,706,2022,6
84,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",SC,Gender-Neutral,230,300,2022,6
85,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),707,743,2022,6
86,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,619,1108,2022,6
87,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1196,1196,2022,6
88,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,223,409,2022,6
89,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),886,886,2022,6
90,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Gender-Neutral,829,1275,2022,6
91,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1804,2078,2022,6
92,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1157,1261,2022,6
93,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1735,1735,2022,6
94,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Gender-Neutral,30,155,2022,6
95,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),407,589,2022,6
96,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,111,183,2022,6
97,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),628,628,2022,6
98,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,260,507,2022,6
99,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),965,1260,2022,6
100,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,918,1312,2022,6
101,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2146,2562,2022,6
102,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1424,1759,2022,6
103,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2606,2873,2022,6
104,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1799,1975,2022,6
105,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2565,2701,2022,6
106,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,176,270,2022,6
107,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),583,600,2022,6
108,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,557,946,2022,6
109,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1611,1789,2022,6
110,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1250,1630,2022,6
111,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2571,2677,2022,6
112,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1826,2357,2022,6
113,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2825,3305,2022,6
114,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,546,1036,2022,6
115,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1887,1887,2022,6
116,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1101,1116,2022,6
117,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),1616,1616,2022,6
118,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1724,2093,2022,6
119,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3248,3248,2022,6
120,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2116,2332,2022,6
121,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3296,3296,2022,6
122,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",SC,Gender-Neutral,2652,2902,2022,6
123,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),3885,3885,2022,6
124,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",SC,Gender-Neutral,1892,3120,2022,6
125,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",SC,Female-only (including Supernumerary),3970,3970,2022,6
126,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1448,1785,2022,6
127,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3167,3167,2022,6
128,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,824,2045,2022,6
129,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3052,3052,2022,6
130,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,715,1240,2022,6
131,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1631,1908,2022,6
132,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1368,1520,2022,6
133,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),2038,2038,2022,6
134,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",SC,Gender-Neutral,2350,2816,2022,6
135,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),3545,3545,2022,6
136,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,240,1418,2022,6
137,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1909,2302,2022,6
138,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1488,1659,2022,6
139,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),2316,2316,2022,6
140,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,47,85,2022,6
141,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),131,147,2022,6
142,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,59,143,2022,6
143,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),338,510,2022,6
144,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",SC,Gender-Neutral,1118,1848,2022,6
145,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),2205,2205,2022,6
146,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,311,450,2022,6
147,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),803,934,2022,6
148,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,461,712,2022,6
149,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),1308,1308,2022,6
150,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,144,251,2022,6
151,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),537,537,2022,6
152,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,289,523,2022,6
153,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),797,855,2022,6
154,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",SC,Gender-Neutral,2369,2664,2022,6
155,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),3867,3867,2022,6
156,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,767,1189,2022,6
157,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1610,1610,2022,6
158,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1283,1455,2022,6
159,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),2414,2414,2022,6
160,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,379,733,2022,6
161,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1836,1836,2022,6
162,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1463,1802,2022,6
163,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3068,3068,2022,6
164,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1483,1858,2022,6
165,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3002,3002,2022,6
166,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",SC,Gender-Neutral,250,478,2022,6
167,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),1142,1410,2022,6
168,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,595,903,2022,6
169,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1656,1950,2022,6
170,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,942,1165,2022,6
171,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),2075,2287,2022,6
172,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1211,1622,2022,6
173,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2490,2795,2022,6
174,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,1634,2032,2022,6
175,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3151,3151,2022,6
176,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1743,2059,2022,6
177,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3015,3123,2022,6
178,Indian Institute of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2079,2244,2022,6
179,Indian Institute of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3516,3516,2022,6
180,Indian Institute of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Gender-Neutral,2263,2450,2022,6
181,Indian Institute of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",SC,Female-only (including Supernumerary),3837,3837,2022,6
182,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1895,2024,2022,6
183,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3185,3185,2022,6
