,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
14,Indian Institute of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2826,3246,2022,6
15,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2925,3474,2022,6
16,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5713,6902,2022,6
17,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3544,4012,2022,6
18,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Mechanical System Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),8336,8336,2022,6
19,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,4107,4368,2022,6
20,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),7954,7954,2022,6
21,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,4096,4374,2022,6
22,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),8408,8408,2022,6
23,Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,4661,5010,2022,6
24,Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),7466,7466,2022,6
25,Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,5277,5316,2022,6
26,Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),8961,8961,2022,6
27,Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,698,1211,2022,6
28,Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2993,3680,2022,6
29,Indian Institute of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,1372,2029,2022,6
30,Indian Institute of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),1924,1924,2022,6
31,Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,683,1173,2022,6
32,Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2395,3576,2022,6
33,Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,2261,3138,2022,6
34,Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),6306,6728,2022,6
35,Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1022,1633,2022,6
36,Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2638,4889,2022,6
37,Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,9,51,2022,6
38,Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),29,136,2022,6
39,Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,738,1191,2022,6
40,Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),1693,1693,2022,6
41,Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,99,304,2022,6
42,Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),247,650,2022,6
43,Indian Institute of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,351,542,2022,6
44,Indian Institute of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),843,1315,2022,6
45,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1204,1710,2022,6
46,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4336,5145,2022,6
47,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1061,1569,2022,6
48,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1758,3254,2022,6
49,Indian Institute of Technology Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2088,2680,2022,6
50,Indian Institute of Technology Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5228,5508,2022,6
51,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,357,836,2022,6
52,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1060,2465,2022,6
53,Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,883,991,2022,6
54,Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),2992,3300,2022,6
55,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1243,2075,2022,6
56,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3797,5086,2022,6
57,Indian Institute of Technology Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,4900,5410,2022,6
58,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3730,4468,2022,6
59,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),7402,8017,2022,6
60,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,764,1212,2022,6
61,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2446,2572,2022,6
62,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1239,1678,2022,6
63,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2623,2866,2022,6
64,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1888,2742,2022,6
65,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3238,5828,2022,6
66,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3963,4633,2022,6
67,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),8533,9020,2022,6
68,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3509,3849,2022,6
69,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5939,7634,2022,6
70,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2173,2631,2022,6
71,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4554,5994,2022,6
72,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,950,1215,2022,6
73,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2626,3931,2022,6
74,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,1353,2002,2022,6
75,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),4101,4164,2022,6
76,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1086,1750,2022,6
77,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3923,4666,2022,6
78,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,30,87,2022,6
79,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),139,266,2022,6
80,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,107,161,2022,6
81,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),478,532,2022,6
82,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,219,383,2022,6
83,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1106,1484,2022,6
84,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,384,516,2022,6
85,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1927,2005,2022,6
86,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1336,1910,2022,6
87,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5537,5546,2022,6
88,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,517,835,2022,6
89,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2495,2526,2022,6
90,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1199,1968,2022,6
91,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4549,5411,2022,6
92,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1015,2249,2022,6
93,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5148,5778,2022,6
94,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,94,243,2022,6
95,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),642,933,2022,6
96,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,239,335,2022,6
97,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),965,1178,2022,6
98,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,662,980,2022,6
99,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2312,3002,2022,6
100,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1004,2156,2022,6
101,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5313,5549,2022,6
102,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2266,2972,2022,6
103,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5898,7164,2022,6
104,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3130,3569,2022,6
105,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6561,7648,2022,6
106,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,345,537,2022,6
107,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),782,866,2022,6
108,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1235,1613,2022,6
109,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2613,4154,2022,6
110,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2106,2959,2022,6
111,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5539,6469,2022,6
112,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3340,4105,2022,6
113,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),7274,7925,2022,6
114,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1590,2302,2022,6
115,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4389,4659,2022,6
116,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2202,2445,2022,6
117,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5327,5327,2022,6
118,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3197,3865,2022,6
119,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),7053,7429,2022,6
120,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3935,4219,2022,6
121,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),8280,8872,2022,6
122,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,4333,5079,2022,6
123,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),8547,8841,2022,6
124,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",OBC-NCL,Gender-Neutral,5236,6057,2022,6
125,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2765,3252,2022,6
126,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6644,6644,2022,6
127,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3549,3979,2022,6
128,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),6999,6999,2022,6
129,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1219,2197,2022,6
130,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4130,4535,2022,6
131,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2380,2749,2022,6
132,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5640,5932,2022,6
133,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,3639,4635,2022,6
134,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),7527,8916,2022,6
135,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1880,2670,2022,6
136,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5441,5583,2022,6
137,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2701,3074,2022,6
138,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),6300,6591,2022,6
139,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,89,138,2022,6
140,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),250,353,2022,6
141,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,153,326,2022,6
142,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),752,914,2022,6
143,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,2086,2850,2022,6
144,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),3615,6465,2022,6
145,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,594,851,2022,6
146,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),1761,2296,2022,6
147,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,942,1151,2022,6
148,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),2540,2540,2022,6
149,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,235,510,2022,6
150,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),484,1252,2022,6
151,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,543,889,2022,6
152,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),1641,1654,2022,6
153,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,4180,4907,2022,6
154,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),8735,8851,2022,6
155,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1407,2049,2022,6
156,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),4418,4685,2022,6
157,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,2124,2351,2022,6
158,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5740,5740,2022,6
159,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1126,1360,2022,6
160,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3965,4093,2022,6
161,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2667,3022,2022,6
162,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6133,6490,2022,6
163,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,3025,3234,2022,6
164,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),5914,5914,2022,6
165,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,323,761,2022,6
166,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),811,2331,2022,6
167,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,997,1576,2022,6
168,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),3257,4346,2022,6
169,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Gender-Neutral,1354,2218,2022,6
170,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",OBC-NCL,Female-only (including Supernumerary),4732,5472,2022,6
171,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2301,3033,2022,6
