Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6476,8123,2022,1
Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),15600,16612,2022,1
Indian Institute of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,8275,8739,2022,1
Indian Institute of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),17128,18441,2022,1
Indian Institute of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,8909,9716,2022,1
Indian Institute of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),18055,20022,2022,1
Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6723,8035,2022,1
Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13783,14690,2022,1
Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,8043,8716,2022,1
Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),15162,15734,2022,1
Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,2647,6962,2022,1
Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),13819,16506,2022,1
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,619,783,2022,1
Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1762,1816,2022,1
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6228,8933,2022,1
Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),11785,12011,2022,1
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5923,7674,2022,1
Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10714,10714,2022,1
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4495,6074,2022,1
Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10056,11329,2022,1
Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6080,7763,2022,1
Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),12078,13159,2022,1
Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1212,1550,2022,1
Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3260,3260,2022,1
Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,368,585,2022,1
Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),631,1503,2022,1
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1383,2230,2022,1
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2592,3294,2022,1
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1558,2231,2022,1
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2840,4082,2022,1
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2871,5657,2022,1
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),9251,10587,2022,1
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2000,3541,2022,1
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5319,7402,2022,1
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6358,8180,2022,1
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13828,13828,2022,1
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6981,7975,2022,1
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),12043,13277,2022,1
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,658,1090,2022,1
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2043,2194,2022,1
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3273,4747,2022,1
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7880,9551,2022,1
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2509,3027,2022,1
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5569,6465,2022,1
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,8434,13065,2022,1
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),15081,16460,2022,1
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7808,9905,2022,1
Indian Institute of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),15133,17756,2022,1
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,12892,13747,2022,1
Indian Institute of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),21702,22103,2022,1
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,10377,11548,2022,1
Indian Institute of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),18446,19626,2022,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1179,2378,2022,1
Indian Institute of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3056,5221,2022,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3369,6229,2022,1
Indian Institute of Technology Jodhpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),8443,10994,2022,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,11348,12291,2022,1
Indian Institute of Technology Jodhpur,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),19464,20312,2022,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6434,8750,2022,1
Indian Institute of Technology Jodhpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),13002,16466,2022,1
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,8679,12212,2022,1
Indian Institute of Technology Jodhpur,"Physics with Specialization (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),19194,21469,2022,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3045,4247,2022,1
Indian Institute of Technology Kanpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7414,9053,2022,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4797,6568,2022,1
Indian Institute of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7344,11801,2022,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2504,4413,2022,1
Indian Institute of Technology Kanpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4865,7516,2022,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,7043,8614,2022,1
Indian Institute of Technology Kanpur,"Chemistry (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),13613,17443,2022,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4341,5796,2022,1
Indian Institute of Technology Kanpur,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),8858,12220,2022,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,107,236,2022,1
Indian Institute of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),545,751,2022,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,6266,9286,2022,1
Indian Institute of Technology Kanpur,"Earth Sciences (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),14605,17533,2022,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,2403,3300,2022,1
Indian Institute of Technology Kanpur,"Economics (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),4964,6825,2022,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,705,1360,2022,1
Indian Institute of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2166,3169,2022,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4210,6206,2022,1
Indian Institute of Technology Kanpur,"Materials Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10097,12359,2022,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,471,1143,2022,1
Indian Institute of Technology Kanpur,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),2212,2856,2022,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1772,2962,2022,1
Indian Institute of Technology Kanpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4746,7999,2022,1
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,1010,5173,2022,1
Indian Institute of Technology Kanpur,"Physics (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),8845,12428,2022,1
Indian Institute of Technology Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,817,1082,2022,1
Indian Institute of Technology Kanpur,"Statistics and Data Science (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),3018,3060,2022,1
Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1245,3707,2022,1
Indian Institute of Technology Madras,"Aerospace Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1602,7319,2022,1
Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,4402,4675,2022,1
Indian Institute of Technology Madras,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),7705,7705,2022,1
Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,1033,7254,2022,1
Indian Institute of Technology Madras,"Biological Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),4363,5674,2022,1
Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,7622,10837,2022,1
Indian Institute of Technology Madras,"Biological Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),8204,14757,2022,1
Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1276,4334,2022,1
Indian Institute of Technology Madras,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4701,8356,2022,1
Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4224,5855,2022,1
Indian Institute of Technology Madras,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),8618,10175,2022,1
Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6,167,2022,1
Indian Institute of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),425,588,2022,1
Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,252,985,2022,1
Indian Institute of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),620,2184,2022,1
Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,2353,5365,2022,1
Indian Institute of Technology Madras,"Engineering Design (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),5932,8323,2022,1
Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1062,2037,2022,1
Indian Institute of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3807,7718,2022,1
Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,827,2677,2022,1
Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2783,6692,2022,1
Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4279,5947,2022,1
Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),8813,10500,2022,1
Indian Institute of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5877,7551,2022,1
Indian Institute of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),9043,13521,2022,1
Indian Institute of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,106,2488,2022,1
Indian Institute of Technology Madras,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),10266,10266,2022,1
Indian Institute of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5991,8248,2022,1
Indian Institute of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),12243,14421,2022,1
Indian Institute of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9199,9919,2022,1
Indian Institute of Technology Gandhinagar,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),15577,16532,2022,1
Indian Institute of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1201,1352,2022,1
Indian Institute of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),2346,3010,2022,1
Indian Institute of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,1444,1806,2022,1
Indian Institute of Technology Gandhinagar,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),3809,4376,2022,1
Indian Institute of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2521,3890,2022,1
Indian Institute of Technology Gandhinagar,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5902,7522,2022,1
Indian Institute of Technology Gandhinagar,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Gender-Neutral,3914,4823,2022,1
Indian Institute of Technology Gandhinagar,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OPEN,Female-only (including Supernumerary),9406,10297,2022,1
Indian Institute of Technology Gandhinagar,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9010,10525,2022,1
Indian Institute of Technology Gandhinagar,"Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),12838,15355,2022,1
Indian Institute of Technology Gandhinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5085,6826,2022,1
Indian Institute of Technology Gandhinagar,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),9182,12133,2022,1
Indian Institute of Technology Patna,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2853,3488,2022,1
Indian Institute of Technology Patna,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),6130,7115,2022,1
Indian Institute of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9633,11306,2022,1
Indian Institute of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17808,19143,2022,1
Indian Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9457,12097,2022,1
Indian Institute of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),18464,20968,2022,1
Indian Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1491,2500,2022,1
Indian Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),4458,5749,2022,1
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5172,6282,2022,1
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10371,10814,2022,1
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9839,11037,2022,1
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),18952,19659,2022,1
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,3605,5461,2022,1
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),6970,10027,2022,1
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6930,9208,2022,1
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),16438,17061,2022,1
Indian Institute of Technology Patna,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,12305,13141,2022,1
Indian Institute of Technology Patna,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),21301,21755,2022,1
Indian Institute of Technology Roorkee,"Architecture (5 Years, Bachelor of Architecture)",OPEN,Gender-Neutral,14934,16096,2022,1
Indian Institute of Technology Roorkee,"Architecture (5 Years, Bachelor of Architecture)",OPEN,Female-only (including Supernumerary),9537,22752,2022,1
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,6480,7164,2022,1
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10909,13326,2022,1
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2540,4818,2022,1
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),5930,9756,2022,1
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,10030,10945,2022,1
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),17376,18630,2022,1
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,4433,6421,2022,1
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),8677,13090,2022,1
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,271,408,2022,1
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),905,1438,2022,1
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,535,822,2022,1
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1493,2228,2022,1
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,4863,5956,2022,1
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),9725,11071,2022,1
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1479,2103,2022,1
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3406,4871,2022,1
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,648,1408,2022,1
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1789,2932,2022,1
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2972,4780,2022,1
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),9886,11807,2022,1
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",OPEN,Gender-Neutral,7680,9635,2022,1
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",OPEN,Female-only (including Supernumerary),13021,17890,2022,1
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",OPEN,Gender-Neutral,7426,8913,2022,1
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",OPEN,Female-only (including Supernumerary),15311,18509,2022,1
Indian Institute of Technology Roorkee,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,1264,1556,2022,1
Indian Institute of Technology Roorkee,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),3458,4106,2022,1
Indian Institute of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2127,3685,2022,1
Indian Institute of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7485,9510,2022,1
Indian Institute of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,5595,6833,2022,1
Indian Institute of Technology Roorkee,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10263,13571,2022,1
Indian Institute of Technology Roorkee,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Gender-Neutral,4916,7939,2022,1
Indian Institute of Technology Roorkee,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OPEN,Female-only (including Supernumerary),13807,14469,2022,1
Indian Institute of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,3697,5422,2022,1
Indian Institute of Technology Roorkee,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),11401,12284,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",OPEN,Gender-Neutral,12070,13640,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Applied Geology (5 Years, Integrated Master of Technology)",OPEN,Female-only (including Supernumerary),21951,21951,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",OPEN,Gender-Neutral,12613,13562,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Applied Geophysics (5 Years, Integrated Master of Technology)",OPEN,Female-only (including Supernumerary),20398,20398,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,9252,10102,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),10830,16632,2022,1
Indian Institute of Technology (ISM) Dhanbad,"Civil Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,8757,10834,2022,1
