,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
17,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering and M. Tech. in Thermal Science & Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1798,1798,2022,6
18,Indian Institute of Technology Bhubaneswar,"Mechanical Engineering with M.Tech. in Manufacturing Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1724,1756,2022,6
19,Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,2185,2185,2022,6
20,Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3442,3442,2022,6
21,Indian Institute of Technology Bhubaneswar,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,2248,2248,2022,6
22,Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,236,496,2022,6
23,Indian Institute of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1220,1325,2022,6
24,Indian Institute of Technology Bombay,"BS in Mathematics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,372,564,2022,6
25,Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,337,461,2022,6
26,Indian Institute of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),934,1145,2022,6
27,Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1103,1269,2022,6
28,Indian Institute of Technology Bombay,"Chemistry (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),1968,1968,2022,6
29,Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,457,693,2022,6
30,Indian Institute of Technology Bombay,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1370,1628,2022,6
31,Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,5,18,2022,6
32,Indian Institute of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),48,57,2022,6
33,Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,377,437,2022,6
34,Indian Institute of Technology Bombay,"Economics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),674,674,2022,6
35,Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,64,114,2022,6
36,Indian Institute of Technology Bombay,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),155,203,2022,6
37,Indian Institute of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,117,228,2022,6
38,Indian Institute of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),273,445,2022,6
39,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,582,651,2022,6
40,Indian Institute of Technology Bombay,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1825,1825,2022,6
41,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,190,649,2022,6
42,Indian Institute of Technology Bombay,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1187,1187,2022,6
43,Indian Institute of Technology Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,854,1001,2022,6
44,Indian Institute of Technology Bombay,"Environmental Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),1928,1928,2022,6
45,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,175,328,2022,6
46,Indian Institute of Technology Bombay,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),556,958,2022,6
47,Indian Institute of Technology Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,410,411,2022,6
48,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,572,793,2022,6
49,Indian Institute of Technology Bombay,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1471,1710,2022,6
50,Indian Institute of Technology Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,2246,2271,2022,6
51,Indian Institute of Technology Mandi,"Bio Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),4097,4097,2022,6
52,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1913,2019,2022,6
53,Indian Institute of Technology Mandi,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3390,3390,2022,6
54,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,419,462,2022,6
55,Indian Institute of Technology Mandi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1087,1087,2022,6
56,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,466,521,2022,6
57,Indian Institute of Technology Mandi,"Data Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1281,1281,2022,6
58,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,918,1195,2022,6
59,Indian Institute of Technology Mandi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2034,2034,2022,6
60,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1865,1877,2022,6
61,Indian Institute of Technology Mandi,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3188,3188,2022,6
62,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1376,1639,2022,6
63,Indian Institute of Technology Mandi,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2863,2863,2022,6
64,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,850,937,2022,6
65,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2308,2475,2022,6
66,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,444,511,2022,6
67,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),957,1007,2022,6
68,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,816,855,2022,6
69,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),1855,1855,2022,6
70,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,522,713,2022,6
71,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1634,1805,2022,6
72,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,19,28,2022,6
73,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),81,87,2022,6
74,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,39,59,2022,6
75,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),131,131,2022,6
76,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,122,153,2022,6
77,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),307,371,2022,6
78,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,162,215,2022,6
79,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),541,541,2022,6
80,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,488,573,2022,6
81,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1946,1946,2022,6
82,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,230,289,2022,6
83,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),956,956,2022,6
84,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,640,764,2022,6
85,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1935,1935,2022,6
86,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,841,874,2022,6
87,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2132,2132,2022,6
88,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,62,85,2022,6
89,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),167,169,2022,6
90,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,109,115,2022,6
91,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,247,401,2022,6
92,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1058,1147,2022,6
93,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,542,828,2022,6
94,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2306,2688,2022,6
95,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,949,1052,2022,6
96,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2313,2677,2022,6
97,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1528,1623,2022,6
98,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2739,2739,2022,6
99,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,132,216,2022,6
100,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),324,380,2022,6
101,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,480,578,2022,6
102,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1084,1096,2022,6
103,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1190,1292,2022,6
104,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2729,2735,2022,6
105,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1618,1884,2022,6
106,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3127,3127,2022,6
107,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,935,976,2022,6
108,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1978,1978,2022,6
109,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,950,996,2022,6
110,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1439,1562,2022,6
111,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2805,2805,2022,6
112,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1584,1832,2022,6
113,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),3198,3198,2022,6
114,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",EWS,Gender-Neutral,2049,2181,2022,6
115,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),3876,3876,2022,6
116,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",EWS,Gender-Neutral,2581,2610,2022,6
117,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",EWS,Female-only (including Supernumerary),4864,4864,2022,6
118,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1418,1437,2022,6
119,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2395,2395,2022,6
120,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1560,1806,2022,6
121,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,696,916,2022,6
122,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1676,1676,2022,6
123,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1039,1179,2022,6
124,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),2098,2098,2022,6
125,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1708,2059,2022,6
126,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),3854,3854,2022,6
127,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,906,1207,2022,6
128,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1972,1972,2022,6
129,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1111,1282,2022,6
130,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,35,52,2022,6
131,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,83,102,2022,6
132,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),360,360,2022,6
133,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,818,1165,2022,6
134,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),1699,1699,2022,6
135,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,288,326,2022,6
136,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),502,502,2022,6
137,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,395,471,2022,6
138,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),898,898,2022,6
139,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,133,194,2022,6
140,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),476,485,2022,6
141,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,260,320,2022,6
142,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),688,688,2022,6
143,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1642,1918,2022,6
144,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),3627,3627,2022,6
145,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,813,885,2022,6
146,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1889,1889,2022,6
147,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1014,1157,2022,6
148,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,363,513,2022,6
149,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1242,1242,2022,6
150,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1071,1249,2022,6
151,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2648,2648,2022,6
152,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1399,1427,2022,6
153,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",EWS,Gender-Neutral,200,253,2022,6
154,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,431,686,2022,6
155,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1490,1698,2022,6
156,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,731,953,2022,6
157,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1163,1322,2022,6
158,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2317,2317,2022,6
159,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1423,1486,2022,6
160,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1149,1432,2022,6
161,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3018,3018,2022,6
162,Indian Institute of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1497,1534,2022,6
163,Indian Institute of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1688,1711,2022,6
164,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1345,1453,2022,6
165,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3130,3130,2022,6
166,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1565,1703,2022,6
167,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),3637,3637,2022,6
168,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1658,1922,2022,6
169,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),3499,3499,2022,6
170,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,92,98,2022,6
171,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),362,362,2022,6
172,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1859,1916,2022,6
173,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1697,1697,2022,6
174,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2914,2914,2022,6
175,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1075,1216,2022,6
176,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1723,1723,2022,6
177,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1177,1388,2022,6
178,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2307,2307,2022,6
179,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,268,268,2022,6
180,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),964,964,2022,6
181,Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,63,88,2022,6
182,Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),174,174,2022,6
183,Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,341,418,2022,6
184,Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),612,612,2022,6
185,Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,468,500,2022,6
